50.119856 0.016589 0.002847
49.648766 0.017172 0.002942
49.193496 0.017744 0.003036
48.754487 0.018304 0.003128
48.332184 0.018851 0.003218
47.927028 0.019383 0.003305
47.539457 0.019899 0.003390
47.169906 0.020398 0.003473
46.818800 0.020878 0.003552
46.486557 0.021338 0.003628
46.173586 0.021776 0.003701
45.880279 0.022191 0.003770
45.607017 0.022582 0.003835
45.354162 0.022947 0.003895
45.122057 0.023285 0.003952
44.911023 0.023594 0.004003
44.721360 0.023874 0.004050
44.553339 0.024123 0.004091
44.407207 0.024341 0.004128
44.283180 0.024526 0.004159
44.181444 0.024677 0.004184
44.102154 0.024795 0.004204
44.045431 0.024878 0.004217
44.011362 0.024925 0.004225
44.000000 0.024938 0.004228
44.011362 0.024915 0.004224
44.045431 0.024857 0.004214
44.102154 0.024764 0.004199
44.181444 0.024636 0.004178
44.283180 0.024475 0.004151
44.407207 0.024279 0.004118
44.553339 0.024052 0.004080
44.721360 0.023792 0.004037
44.911023 0.023501 0.003989
45.122057 0.023181 0.003936
45.354162 0.022833 0.003878
45.607017 0.022457 0.003815
45.880279 0.022055 0.003749
46.173586 0.021629 0.003678
46.486557 0.021180 0.003604
46.818800 0.020709 0.003526
47.169906 0.020217 0.003445
47.539457 0.019707 0.003361
47.927028 0.019179 0.003274
48.332184 0.018635 0.003185
48.754487 0.018077 0.003093
49.193496 0.017504 0.002999
49.648766 0.016920 0.002904
50.119856 0.016324 0.002807
50.606324 0.015718 0.002708
51.107729 0.015104 0.002608
51.623638 0.014481 0.002508
52.153619 0.013851 0.002406
52.697249 0.013216 0.002304
53.254108 0.012575 0.002202
53.823787 0.011929 0.002099
54.405882 0.011279 0.001996
55.000000 0.010626 0.001894
55.605755 0.009970 0.001792
56.222771 0.009311 0.001690
56.850682 0.008651 0.001589
57.489129 0.007989 0.001490
58.137767 0.007326 0.001392
58.796258 0.006662 0.001296
59.464275 0.005997 0.001202
60.141500 0.005332 0.001111
60.827625 0.004666 0.001025
61.522354 0.004000 0.000943
62.225397 0.003333 0.000868
62.936476 0.002667 0.000801
63.655322 0.002000 0.000745
64.381674 0.001333 0.000703
65.115282 0.000667 0.000676
65.855903 0.000000 0.000333
65.946948 0.000000 0.000379
65.192024 0.000757 0.000765
64.443774 0.001515 0.000788
63.702433 0.002272 0.000824
62.968246 0.003030 0.000873
62.241465 0.003788 0.000931
61.522354 0.004545 0.000998
60.811183 0.005303 0.001072
60.108236 0.006061 0.001151
59.413803 0.006819 0.001235
58.728187 0.007577 0.001322
58.051701 0.008334 0.001412
57.384667 0.009091 0.001505
56.727418 0.009847 0.001600
56.080300 0.010602 0.001696
55.443665 0.011355 0.001793
54.817880 0.012107 0.001891
54.203321 0.012856 0.001990
53.600373 0.013603 0.002090
53.009433 0.014346 0.002189
52.430907 0.015084 0.002289
51.865210 0.015818 0.002389
51.312766 0.016546 0.002488
50.774009 0.017267 0.002587
50.249378 0.017980 0.002686
49.739320 0.018685 0.002783
49.244289 0.019379 0.002880
48.764741 0.020062 0.002975
48.301139 0.020733 0.003068
47.853944 0.021389 0.003160
47.423623 0.022030 0.003250
47.010637 0.022655 0.003338
46.615448 0.023260 0.003423
46.238512 0.023845 0.003506
45.880279 0.024409 0.003586
45.541190 0.024949 0.003662
45.221676 0.025464 0.003735
44.922155 0.025951 0.003804
44.643029 0.026411 0.003870
44.384682 0.026840 0.003931
44.147480 0.027237 0.003988
43.931765 0.027601 0.004040
43.737855 0.027931 0.004087
43.566042 0.028224 0.004129
43.416587 0.028480 0.004165
43.289722 0.028698 0.004196
43.185646 0.028876 0.004222
43.104524 0.029015 0.004242
43.046487 0.029112 0.004256
43.011626 0.029168 0.004264
43.000000 0.029183 0.004266
43.011626 0.029157 0.004263
43.046487 0.029088 0.004253
43.104524 0.028979 0.004237
43.185646 0.028829 0.004216
43.289722 0.028638 0.004189
43.416587 0.028409 0.004156
43.566042 0.028140 0.004118
43.737855 0.027835 0.004074
43.931765 0.027493 0.004025
44.147480 0.027117 0.003972
44.384682 0.026707 0.003914
44.643029 0.026265 0.003851
44.922155 0.025793 0.003784
45.221676 0.025293 0.003713
45.541190 0.024765 0.003638
45.880279 0.024212 0.003560
46.238512 0.023635 0.003479
46.615448 0.023036 0.003395
47.010637 0.022417 0.003308
47.423623 0.021779 0.003218
47.853944 0.021124 0.003127
48.301139 0.020453 0.003033
48.764741 0.019768 0.002938
49.244289 0.019071 0.002841
49.739320 0.018361 0.002743
50.249378 0.017642 0.002644
50.774009 0.016913 0.002544
51.312766 0.016176 0.002443
51.865210 0.015432 0.002342
52.430907 0.014683 0.002241
53.009433 0.013927 0.002140
53.600373 0.013168 0.002038
54.203321 0.012405 0.001938
54.817880 0.011638 0.001838
55.443665 0.010869 0.001738
56.080300 0.010097 0.001640
56.727418 0.009324 0.001544
57.384667 0.008550 0.001449
58.051701 0.007775 0.001357
58.728187 0.006998 0.001267
59.413803 0.006222 0.001182
60.108236 0.005444 0.001100
60.811183 0.004667 0.001025
61.522354 0.003889 0.000956
62.241465 0.003111 0.000896
62.968246 0.002334 0.000846
63.702433 0.001556 0.000809
64.443774 0.000778 0.000786
65.192024 0.000000 0.000389
65.299311 0.000000 0.000433
64.536811 0.000866 0.000872
63.780875 0.001731 0.000892
63.031738 0.002597 0.000925
62.289646 0.003463 0.000968
61.554854 0.004329 0.001021
60.827625 0.005195 0.001083
60.108236 0.006061 0.001151
59.396970 0.006928 0.001225
58.694122 0.007794 0.001305
58.000000 0.008661 0.001388
57.314920 0.009527 0.001474
56.639209 0.010393 0.001563
55.973208 0.011257 0.001655
55.317267 0.012121 0.001748
54.671748 0.012984 0.001843
54.037024 0.013844 0.001939
53.413481 0.014702 0.002036
52.801515 0.015557 0.002134
52.201533 0.016408 0.002232
51.613952 0.017254 0.002331
51.039201 0.018095 0.002430
50.477718 0.018930 0.002528
49.929951 0.019757 0.002626
49.396356 0.020575 0.002724
48.877398 0.021383 0.002821
48.373546 0.022181 0.002917
47.885280 0.022965 0.003012
47.413078 0.023736 0.003106
46.957428 0.024490 0.003198
46.518813 0.025227 0.003288
46.097722 0.025945 0.003376
45.694639 0.026641 0.003461
45.310043 0.027315 0.003544
44.944410 0.027964 0.003624
44.598206 0.028585 0.003701
44.271887 0.029178 0.003775
43.965896 0.029741 0.003845
43.680659 0.030270 0.003911
43.416587 0.030765 0.003972
43.174066 0.031223 0.004029
42.953463 0.031643 0.004082
42.755117 0.032024 0.004129
42.579338 0.032362 0.004172
42.426407 0.032658 0.004209
42.296572 0.032909 0.004241
42.190046 0.033115 0.004266
42.107007 0.033275 0.004287
42.047592 0.033388 0.004301
42.011903 0.033453 0.004309
42.000000 0.033470 0.004311
42.011903 0.033440 0.004308
42.047592 0.033361 0.004298
42.107007 0.033235 0.004282
42.190046 0.033061 0.004260
42.296572 0.032841 0.004233
42.426407 0.032576 0.004200
42.579338 0.032267 0.004161
42.755117 0.031914 0.004117
42.953463 0.031520 0.004068
43.174066 0.031086 0.004014
43.416587 0.030614 0.003955
43.680659 0.030104 0.003892
43.965896 0.029560 0.003825
44.271887 0.028984 0.003753
44.598206 0.028376 0.003678
44.944410 0.027739 0.003600
45.310043 0.027075 0.003518
45.694639 0.026386 0.003434
46.097722 0.025674 0.003347
46.518813 0.024941 0.003257
46.957428 0.024188 0.003165
47.413078 0.023417 0.003072
47.885280 0.022630 0.002977
48.373546 0.021829 0.002880
48.877398 0.021015 0.002783
49.396356 0.020189 0.002684
49.929951 0.019353 0.002585
50.477718 0.018508 0.002485
51.039201 0.017655 0.002385
51.613952 0.016796 0.002285
52.201533 0.015931 0.002185
52.801515 0.015061 0.002086
53.413481 0.014186 0.001987
54.037024 0.013309 0.001889
54.671748 0.012428 0.001792
55.317267 0.011546 0.001697
55.973208 0.010661 0.001604
56.639209 0.009775 0.001513
57.314920 0.008888 0.001424
58.000000 0.008000 0.001339
58.694122 0.007112 0.001258
59.396970 0.006223 0.001182
60.108236 0.005334 0.001112
60.827625 0.004445 0.001049
61.554854 0.003556 0.000994
62.289646 0.002667 0.000950
63.031738 0.001778 0.000916
63.780875 0.000889 0.000896
64.536811 0.000000 0.000445
64.660653 0.000000 0.000487
63.890531 0.000974 0.000980
63.126856 0.001947 0.000997
62.369865 0.002921 0.001027
61.619802 0.003895 0.001066
60.876925 0.004870 0.001114
60.141500 0.005844 0.001171
59.413803 0.006819 0.001235
58.694122 0.007794 0.001305
57.982756 0.008770 0.001379
57.280014 0.009745 0.001458
56.586217 0.010720 0.001541
55.901699 0.011695 0.001627
55.226805 0.012669 0.001715
54.561891 0.013642 0.001806
53.907328 0.014614 0.001898
53.263496 0.015584 0.001992
52.630789 0.016551 0.002087
52.009614 0.017515 0.002183
51.400389 0.018475 0.002280
50.803543 0.019430 0.002378
50.219518 0.020379 0.002475
49.648766 0.021321 0.002573
49.091751 0.022255 0.002670
48.548944 0.023180 0.002768
48.020829 0.024094 0.002864
47.507894 0.024995 0.002960
47.010637 0.025883 0.003055
46.529560 0.026754 0.003148
46.065171 0.027608 0.003240
45.617979 0.028443 0.003330
45.188494 0.029256 0.003419
44.777226 0.030046 0.003505
